keyword_id	keyword_name	movie_count	assigned_moods	assignment_type	confidence	short_reason
325800	disrespectful	73	Angry	single	medium	offensive behavior
325845	sarcastic	73	Uncategorized	none	low	sardonic humor (low-conf Happy removed)
335362	kill	73	Afraid,Angry	multi	high	taking life
1022	workaholic	72	Uncategorized	none	low	obsessive work (low-conf Interested removed)
1402	general	72	Uncategorized	none	medium	occupation/role tag
2280	emperor	72	Uncategorized	none	low	ruler (low-conf Interested removed)
2433	jew persecution	72	Sad,Disgusted,Angry	multi	high	anti-Jewish violence
3248	gigolo	72	Uncategorized	none	medium	sexual occupation
4596	panama	72	Uncategorized	none	high	geographic/country/nationality tag
6941	tsunami	72	Sad,Afraid	multi	high	natural disaster
7347	tarzan	72	Uncategorized	none	low	jungle adventure (low-conf Interested removed) (low-conf Happy removed)
7973	bosnian war (1992-95)	72	Sad,Afraid,Angry	multi	high	armed conflict
12400	brainwashing	72	Afraid,Angry	multi	high	mental manipulation
12649	samba	72	Uncategorized	none	low	Brazilian dance (low-conf Happy removed)
15049	sex trafficking	72	Sad,Disgusted,Angry	multi	high	sexual exploitation
18185	bike	72	Uncategorized	none	medium	object/animal/nature tag
155208	nursing home	72	Uncategorized	none	low	elder care (low-conf Interested removed)
155794	physical abuse	72	Sad,Disgusted,Angry	multi	high	bodily violence
156053	bangladesh	72	Uncategorized	none	high	geographic/country/nationality tag
166671	social activism	72	Interested,Angry	multi	medium	social change
166939	esports	72	Uncategorized	none	low	competitive gaming (low-conf Interested removed) (low-conf Happy removed)
172514	homage	72	Uncategorized	none	low	tribute (low-conf Interested removed)
178026	environmental conservation	72	Interested	single	medium	nature protection
190019	dominican republic	72	Uncategorized	none	high	geographic/country/nationality tag
192053	mexploitation	72	Disgusted,Angry	multi	high	exploitation subgenre inherits the exploitation disgust/anger pattern
193282	dark secret	72	Interested,Afraid	multi	medium	hidden truth
206597	stage musical	72	Happy	single	medium	theatrical entertainment
239187	lyrical	72	Interested	single	medium	poetic quality
246926	film within a film	72	Uncategorized	none	low	meta narrative (low-conf Interested removed)
265589	toy	72	Uncategorized	none	low	plaything (low-conf Happy removed)
280583	akb48	72	Uncategorized	none	low	pop idol group (low-conf Happy removed)
282732	abstract cinema	72	Interested,Surprised	multi	medium	non-representational
322369	tokyo	72	Uncategorized	none	high	geographic/country/nationality tag
325819	frustrated	72	Sad,Angry	multi	medium	direct frustration
325823	harsh	72	Disgusted,Angry	multi	medium	severity descriptor
359116	music live	72	Uncategorized	none	low	live music (low-conf Happy removed)
1412	becoming an adult	71	Interested,Sad	multi	medium	maturation
1475	telepathy	71	Interested,Surprised	multi	medium	mind reading
2375	junkie	71	Sad,Disgusted	multi	high	drug addict
2501	death row	71	Sad,Afraid	multi	high	awaiting execution
2687	fiancé	71	Uncategorized	none	medium	generic/neutral tag
2735	veterinarian	71	Uncategorized	none	medium	occupation/role tag
3469	utopia	71	Happy,Interested	multi	medium	ideal society
3627	techno	71	Uncategorized	none	low	electronic music (low-conf Happy removed)
4029	bourgeoisie	71	Uncategorized	none	low	upper middle class (low-conf Interested removed)
9904	french resistance	71	Interested,Afraid,Angry	multi	high	WWII resistance
9964	crude humor	71	Disgusted	single	low	vulgar comedy (low-conf Happy removed)
10176	gun battle	71	Afraid,Angry	multi	high	armed confrontation directly evokes threat and hostility
10483	eccentric	71	Uncategorized	none	low	unconventional (low-conf Happy removed)
10671	figure skating	71	Uncategorized	none	low	ice sport (low-conf Interested removed) (low-conf Happy removed)
11727	crime scene	71	Interested,Afraid	multi	high	crime-scene investigation combines curiosity and threat
12423	undocumented immigrant	71	Sad,Afraid	multi	high	unauthorized migrant
12547	billionaire	71	Uncategorized	none	low	extreme wealth (low-conf Interested removed)
12648	bromance	71	Happy	single	medium	male friendship
13069	african	71	Uncategorized	none	high	geographic/country/nationality tag
33696	sea monster	71	Interested,Afraid	multi	medium	ocean creature
39737	seaside	71	Uncategorized	none	low	coastal setting (low-conf Happy removed)
40950	waiter	71	Uncategorized	none	medium	occupation/role tag
41525	high school teacher	71	Uncategorized	none	medium	occupation/role tag
156195	family feud	71	Sad,Angry	multi	high	interfamily conflict
157171	nonlinear timeline	71	Uncategorized	none	high	format/production tag
161043	suicidal thoughts	71	Sad	single	high	mental health crisis
165643	song and dance	71	Happy	single	medium	musical entertainment
177185	videotape	71	Uncategorized	none	medium	format
194610	variety show	71	Uncategorized	none	low	entertainment format (low-conf Happy removed)
197314	sexually transmitted disease	71	Sad,Disgusted	multi	medium	health condition
210772	legacy	71	Uncategorized	none	low	what remains (low-conf Interested removed)
211384	non-narrative	71	Uncategorized	none	high	format/production tag
215754	professional athlete	71	Uncategorized	none	low	sportsperson (low-conf Interested removed)
231172	horror mystery	71	Interested,Afraid	multi	medium	scary puzzle
234963	camping trip	71	Uncategorized	none	low	outdoor trip (low-conf Happy removed)
236859	traditional culture	71	Interested	single	medium	culture tag aligns with curiosity
244382	football (soccer) player	71	Uncategorized	none	high	sports participation matches existing sports/football mood pattern
249379	mirror	71	Uncategorized	none	medium	object/animal/nature tag
252634	outer space	71	Uncategorized	none	medium	cosmic setting
272698	christmas romance	71	Happy	single	medium	holiday love
277551	slow burn	71	Uncategorized	none	medium	gradual intensity
282244	musical adaptation	71	Uncategorized	none	medium	musical framing strongly leans upbeat
295738	school bullying	71	Sad,Angry	multi	high	student harassment
296741	boy	71	Uncategorized	none	medium	demographic tag
318291	poetic	71	Uncategorized	none	medium	lyrical quality
327895	bfi	71	Uncategorized	none	high	format/production tag
734	bullfighting	70	Interested,Disgusted	multi	medium	controversial animal sport
1004	commercial	70	Uncategorized	none	medium	generic/neutral tag
1016	wyoming, usa	70	Uncategorized	none	high	geographic/country/nationality tag
1437	burglar	70	Interested,Afraid	multi	medium	thief
2213	tornado	70	Afraid	single	high	natural disaster
2300	despair	70	Sad	single	high	utter hopelessness
2568	language barrier	70	Uncategorized	none	low	communication difficulty (low-conf Interested removed)
2583	blackout	70	Afraid	single	medium	power/consciousness loss
2863	mannequin	70	Uncategorized	none	low	uncanny object (low-conf Afraid removed)
3366	u.s. air force	70	Uncategorized	none	low	military branch (low-conf Interested removed)
3930	bravery	70	Happy,Interested	multi	medium	courage
4690	moral conflict	70	Interested,Sad	multi	medium	ethical struggle
6984	racial segregation	70	Sad,Angry	multi	high	racial separation
7658	kansas, usa	70	Uncategorized	none	high	geographic/country/nationality tag
8676	okinawa	70	Uncategorized	none	high	geographic/country/nationality tag
9812	honor	70	Interested	single	medium	moral principle
10982	king arthur	70	Interested	single	medium	legendary figure
18087	attempted rape	70	Disgusted,Afraid,Angry	multi	high	sexual assault attempt
18233	hostage situation	70	Afraid,Angry	multi	high	captivity crisis
33518	district attorney	70	Uncategorized	none	low	legal role (low-conf Interested removed)
41352	drug overdose	70	Sad,Afraid	multi	high	fatal substance abuse
165282	high society	70	Uncategorized	none	low	upper class (low-conf Interested removed)
173719	haunted by the past	70	Sad,Afraid	multi	medium	traumatic memory
184783	first date	70	Happy	single	medium	romantic start
191446	inspiring	70	Happy	single	high	motivational
192687	oslo, norway	70	Uncategorized	none	high	geographic/country/nationality tag
206369	live recording	70	Uncategorized	none	low	music format (low-conf Happy removed)
212643	abusive husband	70	Sad,Disgusted,Angry	multi	high	domestic abuser
213089	sertanejo music	70	Uncategorized	none	medium	Brazilian music genre
222385	interactive	70	Uncategorized	none	low	participatory format (low-conf Interested removed)
223550	ufo sighting	70	Interested,Surprised,Afraid	multi	medium	unexplained event
223778	ludwig van beethoven	70	Uncategorized	none	medium	historical composer
229756	filmed play	70	Uncategorized	none	low	theater recording (low-conf Interested removed)
235797	dance film	70	Happy,Interested	multi	medium	dance/performance tag leans positive with artistic engagement
246126	black cinema	70	Uncategorized	none	low	cinema category (low-conf Interested removed)
258226	visual poetry	70	Uncategorized	none	medium	artistic expression
260872	america	70	Uncategorized	none	high	geographic/country/nationality tag
273297	grandmother granddaughter relationship	70	Happy,Sad	multi	low	intergenerational bond (low-conf Happy removed)
287029	reality	70	Uncategorized	none	low	actuality (low-conf Interested removed)
290635	flower troupe	70	Uncategorized	none	high	format/production tag
290639	snow troupe	70	Uncategorized	none	high	format/production tag
298108	hololive	70	Uncategorized	none	low	virtual idol group (low-conf Interested removed) (low-conf Happy removed)
402	clone	69	Uncategorized	none	medium	genetic duplicate
1025	great britain	69	Uncategorized	none	high	geographic/country/nationality tag
1501	allegory	69	Uncategorized	none	medium	symbolic narrative
1577	solidarity	69	Happy,Interested	multi	medium	collective support
1621	robber	69	Uncategorized	none	medium	criminal
2335	southern france	69	Uncategorized	none	high	geographic/country/nationality tag
2797	mother-in-law	69	Uncategorized	none	low	family dynamic (low-conf Interested removed)
3065	minister	69	Uncategorized	none	low	political/religious figure (low-conf Interested removed)
3184	alligator	69	Uncategorized	none	medium	predator
3275	nuclear radiation	69	Disgusted,Afraid	multi	high	radioactive contamination
5947	military service	69	Uncategorized	none	medium	armed forces duty
8625	patagonia, argentina	69	Uncategorized	none	high	geographic/country/nationality tag
8723	poacher	69	Interested,Angry	multi	medium	illegal hunter
9457	single	69	Uncategorized	none	medium	generic/neutral tag
9815	psychic power	69	Surprised,Afraid	multi	medium	paranormal ability
11930	drone	69	Uncategorized	none	low	technology (low-conf Interested removed)
14882	ontario, canada	69	Uncategorized	none	high	geographic/country/nationality tag
33384	napoleonic wars	69	Interested,Afraid	multi	medium	historical wars
40865	new york state	69	Uncategorized	none	high	geographic/country/nationality tag
155755	mysterious woman	69	Interested,Afraid	multi	medium	enigmatic female
163098	newspaper reporter	69	Uncategorized	none	medium	journalist
166701	ghost town	69	Sad,Afraid	multi	medium	abandoned settlement
169333	emotional vulnerability	69	Interested,Sad	multi	medium	openness to hurt
170587	mysterious stranger	69	Interested,Afraid	multi	medium	unknown person
180999	drought	69	Sad,Afraid	multi	medium	water scarcity
190760	royal canadian mounted police (mountie)	69	Uncategorized	none	low	law enforcement (low-conf Interested removed)
207240	murder trial	69	Interested,Afraid	multi	medium	legal-investigative frame plus murder threat
215010	contemplative cinema	69	Uncategorized	none	medium	reflective filmmaking
222376	ucla	69	Uncategorized	none	high	institution tag
227686	myth	69	Uncategorized	none	medium	legendary story
246238	guns	69	Uncategorized	none	medium	weapons
267788	major league baseball (mlb)	69	Uncategorized	none	low	sport league (low-conf Interested removed) (low-conf Happy removed)
273804	medical documentary	69	Uncategorized	none	medium	health docs
282600	girl	69	Uncategorized	none	medium	demographic tag
294074	featurette	69	Uncategorized	none	high	format/production tag
348401	woman	69	Uncategorized	none	medium	demographic tag
350689	children	69	Uncategorized	none	medium	demographic tag
630	dolphin	68	Uncategorized	none	low	marine mammal (low-conf Interested removed) (low-conf Happy removed)
791	mentally disabled	68	Interested,Sad	multi	medium	cognitive disability
810	budapest, hungary	68	Uncategorized	none	high	geographic/country/nationality tag
1529	buddhist monk	68	Uncategorized	none	low	spiritual figure (low-conf Interested removed)
3151	scarecrow	68	Afraid	single	medium	eerie figure
3530	prague, czech republic	68	Uncategorized	none	high	geographic/country/nationality tag
4245	hijacking	68	Afraid,Angry	multi	high	vehicle seizure
4513	blind date	68	Happy,Surprised	multi	medium	romantic meeting
5086	telekinesis	68	Interested,Surprised,Afraid	multi	medium	psychic movement
